0,75,75,75,75,75,75,75,75
147.571,14,136,22,128,37,113,12,138
149.468,150,0,0,150,150,0,0,150
147.868,150,0,0,150,150,0,0,150
104.333,150,0,0,150,150,0,0,150
149.65,0,150,0,150,0,150,0,150
149.447,150,0,0,150,150,0,0,150
149.004,150,0,150,0,150,0,150,0
147.669,0,150,150,0,0,150,150,0
149.951,0,150,150,0,0,150,150,0
149.536,55,95,150,0,13,137,150,0
148.94,0,150,10,140,0,150,9,141
146.638,0,150,150,0,0,150,150,0
149.846,0,150,150,0,0,150,150,0
148.245,141,9,90,60,147,3,67,83
149.683,108,42,34,116,91,59,44,106
149.484,31,119,28,122,70,80,8,142
147.586,76,74,122,28,65,85,131,19
149.404,0,150,150,0,0,150,150,0
146.604,127,23,0,150,146,4,0,150
147.273,0,150,150,0,0,150,150,0
146.915,0,150,6,144,0,150,7,143
148.482,0,150,0,150,0,150,0,150
149.867,0,150,150,0,0,150,150,0
148.898,150,0,150,0,150,0,150,0
147.569,0,150,150,0,0,150,150,0
145.2,0,150,150,0,0,150,150,0
149.256,0,150,0,150,0,150,0,150
149.72,150,0,150,0,150,0,150,0
148.739,0,150,150,0,0,150,150,0
148.556,0,150,150,0,0,150,150,0
148.345,150,0,150,0,150,0,150,0
148.459,150,0,0,150,150,0,0,150
149.226,150,0,0,150,150,0,0,150
148.866,0,150,150,0,0,150,150,0
145.928,0,150,60,90,0,150,20,130
149.688,146,4,1,149,137,13,4,146
147.745,0,150,150,0,0,150,150,0
149.27,0,150,150,0,0,150,150,0
149.104,150,0,0,150,150,0,0,150
147.043,150,0,136,14,150,0,137,13
148.187,29,121,8,142,20,130,11,139
147.079,0,150,150,0,0,150,150,0
147.681,11,139,8,142,48,102,7,143
149.134,150,0,0,150,150,0,0,150
149.695,119,31,131,19,39,111,124,26
149.442,0,150,150,0,0,150,150,0
149.17,0,150,150,0,0,150,150,0
149.535,150,0,0,150,150,0,0,150
149.186,0,150,150,0,0,150,150,0
147.581,150,0,0,150,150,0,0,150
148.542,0,150,150,0,0,150,150,0
149.905,150,0,137,13,150,0,132,18
149.43,0,150,0,150,0,150,0,150
146.873,150,0,0,150,150,0,0,150
149.64,150,0,0,150,150,0,0,150
145.976,0,150,0,150,0,150,0,150
149.858,150,0,0,150,150,0,0,150
147.225,150,0,150,0,150,0,150,0
149.666,0,150,0,150,0,150,0,150
148.953,0,150,0,150,0,150,0,150
149.373,150,0,150,0,150,0,150,0
147.069,87,63,1,149,2,148,2,148
148.313,150,0,0,150,150,0,0,150
149.414,76,74,138,12,56,94,144,6
148.772,14,136,82,68,5,145,94,56
148.282,114,36,0,150,6,144,0,150
149.89,150,0,0,150,150,0,0,150
146.419,0,150,0,150,0,150,0,150
149.834,0,150,0,150,0,150,0,150
146.279,150,0,0,150,150,0,0,150
145.725,150,0,0,150,150,0,0,150
149.672,150,0,0,150,150,0,0,150
146.821,150,0,150,0,150,0,150,0
147.604,0,150,150,0,0,150,150,0
149.885,4,146,150,0,46,104,150,0
149.755,54,96,92,58,144,6,84,66
147.799,0,150,150,0,0,150,150,0
146.924,0,150,30,120,0,150,30,120
148.486,150,0,0,150,150,0,0,150
147.753,0,150,150,0,0,150,150,0
141.148,17,133,150,0,26,124,150,0
149.233,0,150,150,0,0,150,150,0
147.612,0,150,0,150,0,150,0,150
147.19,0,150,0,150,0,150,0,150
149.021,2,148,150,0,0,150,150,0
149.982,150,0,0,150,150,0,0,150
149.206,150,0,0,150,150,0,0,150
149.95,150,0,0,150,150,0,0,150
147.48,145,5,54,96,150,0,53,97
147.525,0,150,150,0,0,150,150,0
149.023,27,123,71,79,9,141,53,97
149.769,17,133,150,0,0,150,150,0
148.258,150,0,150,0,150,0,150,0
147.875,0,150,150,0,0,150,150,0
148.081,150,0,0,150,150,0,0,150
149.877,30,120,36,114,117,33,45,105
147.994,0,150,150,0,0,150,150,0
149.689,0,150,150,0,0,150,150,0
144.973,150,0,0,150,150,0,0,150
148.692,69,81,102,48,24,126,75,75
148.8,150,0,0,150,150,0,0,150
149.682,0,150,150,0,0,150,150,0
149.698,94,56,141,9,89,61,144,6
148.789,150,0,0,150,150,0,0,150
149.263,150,0,0,150,150,0,0,150
147.712,0,150,8,142,0,150,20,130
147.508,0,150,150,0,0,150,150,0
149.894,150,0,0,150,150,0,0,150
147.581,150,0,0,150,150,0,0,150
146.123,0,150,150,0,0,150,150,0
148.365,0,150,0,150,0,150,0,150
148.445,150,0,0,150,150,0,0,150
149.513,0,150,150,0,0,150,150,0
149.262,150,0,104,46,150,0,77,73
149.707,128,22,150,0,150,0,150,0
149.892,0,150,0,150,0,150,0,150
149.89,0,150,44,106,0,150,27,123
149.063,150,0,150,0,150,0,150,0
148.642,150,0,150,0,150,0,150,0
149.651,150,0,150,0,150,0,150,0
149.293,0,150,150,0,0,150,150,0
149.827,10,140,144,6,9,141,134,16
149.771,111,39,114,36,61,89,97,53
149.256,124,26,115,35,68,82,114,36
149.853,70,80,129,21,8,142,125,25
149.353,150,0,150,0,150,0,150,0
149.24,0,150,150,0,0,150,150,0
149.125,150,0,0,150,150,0,0,150
149.58,87,63,33,117,5,145,18,132
148.847,37,113,127,23,99,51,131,19
148.46,150,0,0,150,150,0,0,150
149.279,150,0,0,150,150,0,0,150
148.082,0,150,150,0,0,150,150,0
149.86,150,0,150,0,150,0,150,0
148.641,9,141,64,86,76,74,90,60
146.594,0,150,150,0,0,150,150,0
147.926,150,0,0,150,150,0,0,150
149.593,39,111,150,0,39,111,150,0
148.283,150,0,0,150,150,0,0,150
148.405,13,137,150,0,2,148,150,0
149.413,150,0,150,0,150,0,150,0
149.397,122,28,24,126,74,76,19,131
149.841,150,0,150,0,150,0,150,0
149.155,0,150,0,150,0,150,0,150
147.87,150,0,0,150,150,0,0,150
148.975,65,85,117,33,104,46,112,38
149.247,0,150,0,150,0,150,0,150
148.701,0,150,150,0,0,150,150,0
148.106,97,53,67,83,137,13,75,75
146.024,150,0,0,150,150,0,0,150
149.117,10,140,126,24,104,46,106,44
146.953,150,0,0,150,150,0,0,150
149.449,130,20,0,150,86,64,0,150
143.575,112,38,106,44,57,93,97,53
149.67,92,58,9,141,114,36,9,141
149.347,150,0,150,0,150,0,150,0
149.483,150,0,0,150,150,0,0,150
148.806,0,150,150,0,0,150,150,0
149.982,0,150,0,150,0,150,0,150
149.329,150,0,0,150,150,0,0,150
149.916,135,15,32,118,111,39,25,125
149.8,0,150,49,101,0,150,21,129
149.113,0,150,0,150,0,150,0,150
148.884,150,0,0,150,150,0,0,150
148.619,0,150,0,150,0,150,0,150
140.984,150,0,0,150,150,0,0,150
149.565,0,150,150,0,0,150,150,0
148.583,0,150,150,0,0,150,150,0
149.998,0,150,0,150,0,150,0,150
146.265,60,90,28,122,128,22,23,127
148.826,0,150,0,150,0,150,0,150
148.432,0,150,150,0,0,150,150,0
148.235,150,0,150,0,150,0,150,0
146.234,90,60,82,68,27,123,65,85
149.593,0,150,0,150,0,150,0,150
148.228,12,138,150,0,2,148,150,0
147.693,150,0,0,150,150,0,0,150
149.743,100,50,0,150,107,43,0,150
149.575,150,0,0,150,150,0,0,150
149.413,0,150,150,0,0,150,150,0
147.322,150,0,150,0,150,0,150,0
149.406,58,92,35,115,2,148,30,120
148.902,0,150,0,150,0,150,0,150
