0,75,75,75,75,75,75,75,75
399.136,79,71,150,0,145,5,150,0
397.316,150,0,150,0,1,149,150,0
399.042,6,144,150,0,149,1,150,0
394.811,0,150,0,150,0,150,0,150
397.018,0,150,24,126,150,0,2,148
399.792,0,150,123,27,150,0,111,39
395.202,0,150,0,150,150,0,0,150
148.926,0,150,150,0,77,73,150,0
146.576,0,150,59,91,0,150,87,63
149.631,0,150,0,150,49,101,0,150
144.86,60,90,22,128,45,105,34,116
142.489,150,0,0,150,146,4,0,150
148.183,150,0,10,140,150,0,1,149
147.028,0,150,40,110,107,43,24,126
147.249,0,150,150,0,32,118,150,0
149.97,40,110,0,150,37,113,6,144
142.81,0,150,15,135,0,150,24,126
146.752,0,150,51,99,150,0,76,74
149.784,149,1,150,0,150,0,150,0
147.027,150,0,54,96,150,0,120,30
141.137,150,0,91,59,0,150,18,132
147.831,0,150,25,125,0,150,52,98
140.858,6,144,109,41,0,150,60,90
149.416,0,150,118,32,0,150,74,76
146.676,150,0,59,91,150,0,122,28
147.77,0,150,0,150,0,150,18,132
149.536,0,150,0,150,150,0,0,150
149.966,41,109,150,0,150,0,150,0
149.613,150,0,26,124,6,144,19,131
145.356,31,119,0,150,48,102,0,150
149.566,0,150,142,8,0,150,148,2
136.648,0,150,47,103,0,150,74,76
146.994,150,0,0,150,150,0,0,150
148.889,150,0,10,140,0,150,90,60
145.321,150,0,86,64,97,53,23,127
149.79,0,150,40,110,150,0,5,145
145.625,0,150,150,0,0,150,150,0
145.478,78,72,87,63,131,19,58,92
149.303,0,150,81,69,74,76,72,78
149.93,25,125,150,0,150,0,150,0
146.03,0,150,61,89,0,150,45,105
142.421,149,1,107,43,0,150,28,122
145.732,150,0,106,44,0,150,37,113
144.668,0,150,37,113,150,0,7,143
144.618,54,96,150,0,46,104,150,0
147.789,149,1,150,0,50,100,150,0
147.212,143,7,150,0,38,112,150,0
130.684,0,150,133,17,149,1,148,2
148.374,16,134,22,128,28,122,28,122
148.21,150,0,150,0,123,27,150,0
148.649,0,150,20,130,148,2,38,112
149.189,137,13,150,0,150,0,150,0
146.406,150,0,150,0,150,0,150,0
148.24,150,0,129,21,150,0,103,47
149.838,150,0,150,0,150,0,150,0
149.816,150,0,0,150,150,0,0,150
147.848,149,1,54,96,32,118,82,68
147.287,150,0,126,24,150,0,95,55
149.587,15,135,41,109,0,150,16,134
148.768,5,145,65,85,135,15,87,63
148.696,0,150,68,82,145,5,101,49
143.158,150,0,89,61,150,0,90,60
147.805,150,0,0,150,40,110,0,150
149.413,150,0,0,150,150,0,0,150
149.856,81,69,150,0,0,150,150,0
148.11,0,150,3,147,0,150,8,142
149.355,138,12,47,103,0,150,45,105
148.183,0,150,1,149,134,16,18,132
148.45,150,0,26,124,150,0,50,100
144.874,0,150,37,113,0,150,43,107
145.971,0,150,135,15,14,136,150,0
147.868,0,150,5,145,20,130,9,141
146.636,0,150,150,0,83,67,150,0
149.787,0,150,150,0,8,142,150,0
