0,75,75,75,75,75,75,75,75
0.0450615,78,72,75,75,76,74,74,76
1.13796,79,71,86,64,71,79,77,73
2.03172,74,76,61,89,87,63,59,91
5.18573,91,59,64,86,101,49,43,107
7.18898,96,54,88,62,103,47,62,88
10.0396,94,56,100,50,58,92,100,50
10.748,96,54,109,41,55,95,94,56
11.9503,87,63,109,41,64,86,82,68
14.1214,70,80,98,52,59,91,54,96
15.3556,69,81,85,65,72,78,37,113
16.5084,71,79,73,77,91,59,68,82
21.9165,46,104,62,88,77,73,81,69
25.9905,67,83,29,121,86,64,105,45
26.4029,73,77,31,119,74,76,107,43
29.5,97,53,74,76,40,110,85,65
29.582,95,55,74,76,41,109,82,68
32.8144,111,39,109,41,90,60,74,76
33.1894,110,40,111,39,100,50,79,71
34.7454,72,78,117,33,97,53,93,57
38.3062,40,110,79,71,63,87,96,54
38.3727,42,108,75,75,63,87,97,53
40.121,54,96,70,80,64,86,68,82
40.6736,56,94,66,84,62,88,66,84
44.4012,83,67,33,117,77,73,52,98
46.593,109,41,28,122,79,71,58,92
46.714,114,36,26,124,81,69,58,92
48.5823,124,26,67,83,96,54,79,71
51.018,115,35,79,71,98,52,114,36
52.251,122,28,93,57,92,58,131,19
52.5173,121,29,104,46,99,51,130,20
53.1144,129,21,117,33,87,63,128,22
55.6216,75,75,136,14,48,102,138,12
56.3118,60,90,134,16,40,110,137,13
56.915,52,98,126,24,23,127,133,17
56.9329,52,98,126,24,22,128,133,17
60.647,14,136,97,53,20,130,53,97
61.7239,16,134,79,71,27,123,45,105
66.4516,61,89,19,131,49,101,12,138
67.8072,70,80,17,133,67,83,1,149
68.2346,81,69,17,133,85,65,0,150
73.6717,146,4,56,94,149,1,14,136
74.7972,149,1,83,67,150,0,41,109
76.3389,150,0,105,45,150,0,71,79
76.3899,150,0,105,45,150,0,75,75
77.583,150,0,118,32,150,0,111,39
77.8219,150,0,119,31,150,0,115,35
78.0688,150,0,121,29,150,0,118,32
79.2611,150,0,127,23,150,0,135,15
79.7706,150,0,126,24,150,0,142,8
79.8714,150,0,127,23,150,0,144,6
80.4747,150,0,136,14,150,0,143,7
81.1298,150,0,140,10,150,0,143,7
83.7397,150,0,150,0,150,0,144,6
83.9486,150,0,150,0,150,0,145,5
85.9699,150,0,150,0,150,0,149,1
88.8328,150,0,150,0,150,0,150,0
93.4456,150,0,150,0,150,0,150,0
94.294,150,0,150,0,150,0,150,0
95.1444,150,0,150,0,150,0,150,0
96.2684,150,0,150,0,150,0,150,0
96.8067,150,0,150,0,150,0,150,0
99.5592,150,0,150,0,150,0,150,0
100.137,150,0,150,0,150,0,150,0
108.356,150,0,150,0,150,0,150,0
110.149,150,0,150,0,150,0,150,0
113.519,150,0,150,0,150,0,150,0
118.558,150,0,150,0,150,0,150,0
120.745,150,0,150,0,150,0,150,0
127.563,150,0,150,0,150,0,150,0
129.71,150,0,150,0,150,0,150,0
131.268,150,0,150,0,150,0,150,0
132.183,150,0,150,0,150,0,150,0
132.618,150,0,150,0,150,0,150,0
133.447,150,0,150,0,150,0,150,0
134.184,150,0,150,0,150,0,150,0
134.276,150,0,150,0,150,0,150,0
136.819,150,0,150,0,150,0,150,0
137.843,150,0,150,0,150,0,150,0
138.217,150,0,150,0,150,0,150,0
139.704,150,0,150,0,150,0,150,0
140.165,150,0,150,0,150,0,150,0
142.809,150,0,150,0,150,0,150,0
143.21,150,0,150,0,150,0,150,0
145.471,150,0,150,0,150,0,150,0
149.483,150,0,150,0,150,0,150,0
155.634,150,0,150,0,150,0,150,0
157.693,150,0,150,0,150,0,150,0
160.018,150,0,150,0,150,0,150,0
160.697,150,0,150,0,150,0,150,0
162.493,150,0,150,0,150,0,150,0
164.147,150,0,150,0,150,0,150,0
164.322,150,0,150,0,150,0,150,0
168.513,150,0,150,0,150,0,150,0
169.459,150,0,150,0,150,0,150,0
170.961,150,0,150,0,150,0,150,0
173.511,150,0,150,0,150,0,150,0
174.152,150,0,150,0,150,0,150,0
174.201,150,0,150,0,150,0,150,0
174.935,150,0,150,0,150,0,150,0
177.127,150,0,150,0,150,0,150,0
177.946,150,0,150,0,150,0,150,0
179.2,150,0,150,0,150,0,150,0
181.809,150,0,150,0,150,0,150,0
184.363,150,0,150,0,150,0,150,0
185.891,150,0,150,0,150,0,150,0
189.256,150,0,150,0,150,0,150,0
191.173,150,0,150,0,150,0,150,0
191.51,150,0,150,0,150,0,150,0
193.574,150,0,150,0,150,0,150,0
193.652,150,0,150,0,150,0,150,0
194.25,150,0,150,0,150,0,150,0
194.465,150,0,150,0,150,0,150,0
195.735,150,0,150,0,150,0,150,0
196.574,150,0,150,0,150,0,150,0
197.783,150,0,150,0,150,0,150,0
201.975,150,0,150,0,150,0,150,0
202.68,150,0,150,0,150,0,150,0
202.932,150,0,150,0,150,0,150,0
204.244,150,0,150,0,150,0,150,0
206.281,150,0,150,0,150,0,150,0
208.177,150,0,150,0,150,0,150,0
214.767,150,0,150,0,150,0,150,0
217.876,150,0,150,0,150,0,150,0
219.802,150,0,150,0,150,0,150,0
220.26,150,0,150,0,150,0,150,0
220.668,150,0,150,0,150,0,150,0
221.903,150,0,150,0,150,0,150,0
227.291,150,0,150,0,150,0,150,0
227.435,150,0,150,0,150,0,150,0
228.429,150,0,150,0,150,0,150,0
230.399,150,0,150,0,150,0,150,0
231.91,150,0,150,0,150,0,150,0
232.857,150,0,150,0,150,0,150,0
233.808,150,0,150,0,150,0,150,0
235.412,150,0,150,0,150,0,150,0
236.208,150,0,150,0,150,0,150,0
237.009,150,0,150,0,150,0,150,0
237.023,150,0,150,0,150,0,150,0
237.491,150,0,150,0,150,0,150,0
242.153,150,0,150,0,150,0,150,0
243.413,150,0,150,0,150,0,150,0
243.634,150,0,150,0,150,0,150,0
250.778,150,0,150,0,150,0,150,0
251.792,150,0,150,0,150,0,150,0
255.25,150,0,150,0,150,0,150,0
256.465,150,0,150,0,150,0,150,0
261.673,150,0,150,0,150,0,150,0
262.503,150,0,150,0,150,0,150,0
263.334,150,0,150,0,150,0,150,0
265.488,150,0,150,0,150,0,150,0
265.568,150,0,150,0,150,0,150,0
265.974,150,0,150,0,150,0,150,0
268.065,150,0,150,0,150,0,150,0
269.48,150,0,150,0,150,0,150,0
