0,75,75,75,75,75,75,75,75
3.18675,66,84,76,74,85,65,69,81
3.51096,78,72,75,75,80,70,70,80
5.22685,84,66,87,63,71,79,60,90
10.2066,31,119,81,69,76,74,78,72
14.6649,40,110,36,114,94,56,55,95
15.9069,52,98,46,104,93,57,75,75
20.1555,89,61,64,86,102,48,115,35
21.026,96,54,64,86,86,64,120,30
21.7702,97,53,76,74,60,90,114,36
23.8823,102,48,99,51,28,122,108,42
24.1474,98,52,103,47,26,124,105,45
25.4019,67,83,107,43,25,125,92,58
27.1511,42,108,110,40,24,126,63,87
28.9264,22,128,65,85,37,113,43,107
29.6074,31,119,52,98,43,107,37,113
30.4337,45,105,40,110,50,100,17,133
32.803,78,72,36,114,88,62,20,130
33.0919,86,64,34,116,85,65,22,128
34.0113,93,57,41,109,90,60,36,114
40.7353,103,47,112,38,119,31,132,18
43.8329,79,71,117,33,77,73,137,13
44.094,76,74,112,38,73,77,139,11
44.1485,77,73,113,37,72,78,139,11
44.3355,80,70,111,39,63,87,133,17
46.18,54,96,95,55,39,111,136,14
46.5034,47,103,94,56,38,112,133,17
46.8058,55,95,92,58,29,121,128,22
48.2007,45,105,80,70,23,127,87,63
48.2024,46,104,81,69,23,127,86,64
49.9227,27,123,81,69,23,127,55,95
50.5847,33,117,68,82,22,128,44,106
51.367,45,105,49,101,36,114,40,110
51.7209,46,104,41,109,44,106,35,115
58.4545,125,25,60,90,116,34,57,93
58.7071,125,25,62,88,118,32,61,89
59.5794,127,23,66,84,124,26,60,90
65.7114,88,62,129,21,104,46,113,37
68.4749,75,75,123,27,59,91,125,25
68.6767,64,86,123,27,54,96,121,29
68.798,66,84,120,30,52,98,121,29
68.8106,65,85,121,29,53,97,121,29
70.0346,38,112,115,35,34,116,119,31
74.5243,45,105,44,106,48,102,43,107
74.7571,49,101,47,103,40,110,40,110
77.1494,33,117,44,106,74,76,28,122
78.1843,37,113,30,120,90,60,26,124
78.5966,38,112,25,125,89,61,27,123
80.3171,64,86,31,119,107,43,42,108
80.963,85,65,25,125,120,30,48,102
83.158,104,46,63,87,123,27,79,71
84.2084,105,45,57,93,108,42,93,57
84.6211,109,41,66,84,101,49,96,54
86.5863,127,23,81,69,90,60,79,71
86.7274,128,22,85,65,91,59,82,68
90.1264,108,42,116,34,62,88,109,41
90.2312,103,47,118,32,60,90,110,40
90.3606,102,48,116,34,55,95,110,40
91.8174,73,77,116,34,62,88,96,54
92.6938,52,98,131,19,56,94,95,55
93.5519,34,116,114,36,40,110,97,53
94.1461,34,116,104,46,28,122,82,68
95.3548,17,133,92,58,27,123,80,70
98.8816,19,131,14,136,31,119,38,112
99.1971,24,126,15,135,28,122,29,121
102.044,41,109,9,141,64,86,20,130
102.84,42,108,6,144,72,78,10,140
102.968,47,103,6,144,74,76,11,139
106.65,113,37,1,149,135,15,23,127
109.058,144,6,8,142,146,4,62,88
110.764,148,2,39,111,143,7,93,57
111.384,148,2,60,90,143,7,108,42
112.888,150,0,100,50,139,11,123,27
118.308,139,11,149,1,120,30,144,6
123.266,57,93,150,0,26,124,137,13
127.767,0,150,95,55,13,137,50,100
127.826,0,150,92,58,12,138,51,99
128.142,0,150,88,62,13,137,40,110
129.794,1,149,39,111,12,138,16,134
130.382,3,147,36,114,16,134,11,139
133.379,8,142,15,135,27,123,5,145
138.301,84,66,16,134,112,38,0,150
139.707,103,47,32,118,138,12,0,150
145.401,86,64,124,26,145,5,132,18
150.368,16,134,81,69,54,96,135,15
151.49,11,139,65,85,29,121,132,18
153.651,17,133,39,111,15,135,104,46
154.849,31,119,31,119,10,140,71,79
154.888,30,120,30,120,11,139,70,80
155.821,36,114,20,130,15,135,52,98
157.017,55,95,16,134,18,132,29,121
165.177,128,22,120,30,117,33,45,105
169.116,108,42,143,7,119,31,93,57
174.951,33,117,137,13,66,84,125,25
185.083,33,117,29,121,52,98,19,131
186.34,50,100,12,138,74,76,27,123
189.705,101,49,30,120,101,49,37,113
190.616,104,46,44,106,114,36,41,109
191.524,109,41,53,97,108,42,54,96
192.243,121,29,53,97,118,32,67,83
193.236,131,19,72,78,119,31,69,81
196.268,87,63,113,37,120,30,116,34
197.258,84,66,99,51,119,31,118,32
197.54,93,57,93,57,112,38,124,26
197.639,91,59,93,57,110,40,123,27
198.108,89,61,100,50,97,53,118,32
203.638,39,111,80,70,9,141,111,39
207.791,70,80,44,106,18,132,33,117
214.994,113,37,74,76,101,49,70,80
215.646,121,29,78,72,103,47,80,70
217.334,122,28,112,38,93,57,73,77
217.997,119,31,128,22,88,62,74,76
220.324,73,77,116,34,76,74,112,38
221.729,47,103,109,41,62,88,108,42
222.586,54,96,104,46,50,100,108,42
230.185,43,107,26,124,57,93,42,108
231.431,57,93,17,133,76,74,48,102
231.677,60,90,16,134,73,77,44,106
234.3,110,40,29,121,120,30,54,96
234.503,109,41,28,122,122,28,57,93
234.634,113,37,31,119,123,27,60,90
236.129,128,22,49,101,124,26,84,66
236.915,142,8,52,98,120,30,88,62
237.997,142,8,68,82,117,33,98,52
239.083,142,8,90,60,111,39,126,24
241.751,140,10,127,23,84,66,130,20
244.856,78,72,138,12,51,99,98,52
247.075,41,109,103,47,30,120,57,93
248.911,31,119,89,61,57,93,38,112
250.527,38,112,53,97,86,64,43,107
250.892,36,114,53,97,91,59,43,107
253.823,87,63,54,96,101,49,56,94
254.846,101,49,54,96,113,37,70,80
254.897,101,49,57,93,112,38,69,81
256.377,102,48,62,88,119,31,72,78
262.206,53,97,120,30,59,91,134,16
263.186,38,112,107,43,40,110,137,13
263.236,38,112,102,48,42,108,132,18
263.999,30,120,101,49,30,120,130,20
265.323,23,127,83,67,16,134,111,39
265.416,25,125,85,65,14,136,111,39
267.999,21,129,61,89,13,137,62,88
269.756,24,126,34,116,21,129,39,111
271.404,23,127,23,127,40,110,26,124
273.853,71,79,21,129,64,86,23,127
274.703,85,65,27,123,79,71,25,125
274.949,93,57,28,122,80,70,29,121
275.285,97,53,30,120,83,67,30,120
279.393,106,44,100,50,118,32,100,50
281.694,83,67,127,23,78,72,124,26
283.255,52,98,119,31,36,114,114,36
287.554,33,117,66,84,10,140,62,88
289.211,38,112,51,99,17,133,40,110
291.498,56,94,34,116,57,93,21,129
292.052,68,82,28,122,69,81,15,135
295.019,97,53,27,123,111,39,16,134
295.932,117,33,33,117,127,23,13,137
296.603,136,14,44,106,137,13,16,134
298.156,132,18,68,82,147,3,44,106
301.454,129,21,120,30,146,4,109,41
302.507,125,25,123,27,146,4,123,27
312.016,8,142,136,14,3,147,136,14
315.73,0,150,107,43,0,150,82,68
317.864,0,150,69,81,0,150,38,112
320.659,0,150,36,114,0,150,8,142
328.202,0,150,3,147,0,150,0,150
330.505,0,150,0,150,0,150,0,150
331.27,0,150,0,150,0,150,0,150
331.34,0,150,0,150,0,150,0,150
332.093,0,150,0,150,0,150,0,150
333.35,0,150,0,150,0,150,0,150
333.645,0,150,0,150,0,150,0,150
337.47,0,150,0,150,0,150,0,150
